sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
4.0,3.748,3.647,3.131,3.021,2.493,1.636,1.151,3.234,0.764
2.54,2.477,2.173,1.727,2.495,1.267,0.722,0.334,2.396,0.141
3.509,3.339,2.941,2.741,2.699,1.933,1.035,0.558,2.728,0.552
2.433,2.173,1.822,1.591,2.281,1.177,0.754,0.44,1.999,0.087
3.247,2.94,2.624,2.019,2.744,1.601,0.705,0.489,2.825,0.444
1.985,1.906,1.686,1.386,2.174,0.875,0.0,0.0,2.034,0.015
3.105,2.876,2.596,2.141,2.686,1.635,1.545,1.035,2.857,0.42
3.045,2.865,2.503,2.191,2.66,1.851,0.66,0.463,2.655,0.502
3.087,3.147,2.889,2.548,2.663,1.964,0.768,0.488,2.791,0.542
3.133,3.025,2.732,2.374,2.613,1.778,0.898,0.686,2.756,0.537
3.152,3.019,2.717,2.559,2.731,1.973,0.101,0.0,2.673,0.344
1.572,1.51,1.127,0.975,2.029,0.86,0.0,0.0,1.652,0.0
1.466,1.286,1.143,0.861,2.11,0.448,0.0,0.0,1.651,0.044
2.474,2.42,2.244,1.877,2.45,1.262,0.342,0.185,2.377,0.566
3.304,3.039,2.695,2.428,2.712,1.932,0.261,0.0,2.529,0.584
2.54,2.247,1.844,1.427,2.437,1.356,0.388,0.413,2.071,0.167
3.043,2.928,2.548,2.178,2.636,1.568,0.933,0.788,2.595,0.532
2.775,2.579,2.103,1.653,2.375,1.199,0.928,0.712,2.336,0.339
3.509,3.356,3.126,2.739,2.923,2.222,1.071,0.6,2.828,0.999
3.064,2.869,2.631,2.244,2.661,1.476,0.335,0.155,2.713,0.347
2.476,2.131,1.708,1.479,2.404,1.251,0.526,0.378,1.741,0.13
3.114,2.621,2.268,1.813,2.4,1.566,0.304,0.035,2.39,0.343
2.596,2.792,2.342,2.171,2.637,1.626,0.741,0.386,2.302,0.661
2.948,2.864,2.819,2.447,2.652,1.82,0.809,0.322,2.679,0.212
1.212,1.111,0.819,0.649,1.972,0.35,0.186,0.0,1.412,0.0
3.201,2.923,2.52,2.292,2.746,2.051,1.002,0.821,2.742,0.361
1.618,1.401,1.206,1.072,1.849,0.667,0.169,0.036,1.599,0.0
2.218,2.063,1.6,1.467,2.355,1.174,0.833,0.675,2.168,0.323
0.419,0.27,0.012,0.0,1.716,0.0,0.0,0.0,1.173,0.0
2.818,2.34,1.933,1.722,2.336,1.495,1.549,1.162,2.374,0.392
1.091,1.282,1.108,0.95,2.022,0.816,0.0,0.02,1.705,0.07
2.81,2.446,2.067,1.503,2.304,1.003,0.52,0.299,2.276,0.408
2.82,2.719,2.308,2.007,2.294,1.294,0.897,0.72,2.606,0.184
3.664,3.397,3.128,2.634,2.818,1.77,1.186,0.713,2.961,0.298
3.667,3.619,3.354,2.939,3.088,2.233,1.575,1.406,3.414,0.473
2.454,2.124,1.878,1.397,2.138,1.005,0.181,0.065,2.284,0.07
3.262,3.133,2.899,2.502,2.37,1.67,0.863,0.531,2.682,0.544
1.763,1.497,1.385,1.181,2.045,0.721,0.0,0.0,1.792,0.05
2.875,2.676,2.217,1.942,2.456,1.625,1.228,1.003,2.452,0.102
2.981,2.753,2.404,2.099,2.595,1.648,0.794,0.46,2.414,0.549
2.091,1.947,1.746,1.413,2.078,0.855,0.007,0.145,1.827,0.0
2.644,2.281,2.157,1.691,2.465,1.232,0.448,0.211,2.291,0.444
2.254,1.823,1.324,1.1,2.089,0.906,0.872,0.913,1.9,0.182
1.08,1.065,0.828,0.636,1.845,0.44,0.259,0.273,1.583,0.004
1.228,1.413,1.072,1.027,2.102,1.241,0.468,0.21,1.825,0.172
3.146,3.196,2.96,2.549,2.913,2.013,0.893,0.397,2.937,0.577
1.052,0.871,0.735,0.493,1.74,0.386,0.273,0.272,1.389,0.0
1.066,1.181,0.749,0.731,1.932,0.661,0.518,0.461,1.77,0.094
2.019,1.457,1.181,1.051,2.068,0.455,0.0,0.0,1.473,0.0
3.859,3.41,3.154,2.818,2.906,2.197,1.383,1.063,2.88,0.94
2.729,2.554,2.184,1.812,2.249,1.235,0.357,0.264,2.14,0.111
1.917,1.988,1.781,1.712,2.222,1.233,0.12,0.0,2.081,0.198
2.986,2.659,2.539,2.034,2.474,1.694,0.833,0.409,2.513,0.213
3.383,3.304,2.747,2.382,2.522,1.686,0.801,0.519,2.776,0.465
3.098,2.944,2.583,2.104,2.569,1.706,1.056,0.55,2.741,0.357
1.84,1.34,1.183,0.969,2.061,0.572,0.0,0.0,1.444,0.0
3.324,2.988,2.741,2.369,2.706,2.104,1.876,1.425,2.736,0.457
2.841,2.513,2.128,1.919,2.506,1.73,0.654,0.573,2.329,0.452
3.017,2.748,2.426,2.176,2.701,1.874,0.945,0.656,2.642,0.714
2.874,2.562,2.242,2.039,2.319,1.354,0.543,0.152,2.19,0.252
1.324,1.118,0.887,0.82,2.088,0.773,0.397,0.138,1.616,0.107
2.529,2.523,2.153,1.906,2.534,1.309,0.333,0.176,2.455,0.295
2.823,2.543,2.235,1.853,2.485,1.562,0.466,0.309,2.342,0.419
1.861,1.313,0.924,0.666,1.979,0.368,0.381,0.2,1.712,0.0
2.047,1.867,1.668,1.41,1.967,1.03,1.082,0.684,2.233,0.0
1.871,1.502,1.236,0.944,2.108,0.785,0.034,0.006,1.788,0.0
2.559,2.485,2.083,1.827,2.337,1.519,0.553,0.121,1.992,0.452
3.94,3.717,3.562,3.288,3.235,2.595,1.256,0.611,3.037,1.16
3.664,3.578,3.257,2.938,3.11,2.501,1.3,0.952,3.166,0.586
3.176,3.402,3.027,2.871,2.834,2.424,1.52,0.973,2.854,0.929
2.636,2.367,2.118,1.748,2.403,1.322,0.572,0.389,2.254,0.287
3.324,3.196,2.909,2.319,2.929,2.164,1.435,1.079,3.068,0.452
3.051,2.607,2.26,1.901,2.597,1.552,0.428,0.27,2.447,0.421
1.374,1.179,0.92,0.881,1.872,0.544,0.0,0.0,1.361,0.008
1.893,1.667,1.239,1.275,2.088,1.083,0.179,0.0,1.679,0.155
2.909,2.424,2.076,1.754,2.496,1.361,0.578,0.404,2.228,0.07
1.502,1.775,1.501,1.23,2.044,0.96,0.089,0.05,1.955,0.0
2.632,2.584,2.098,1.877,2.395,1.469,0.454,0.26,2.268,0.169
1.828,1.933,1.496,1.435,2.371,1.259,0.109,0.0,2.07,0.288
2.707,2.469,2.238,1.757,2.366,1.28,0.487,0.331,2.289,0.365
2.588,2.389,2.149,1.88,2.237,1.334,0.459,0.144,2.226,0.317
3.799,3.792,3.564,3.114,3.229,2.606,1.125,0.585,3.425,0.716
2.608,2.395,2.156,1.737,2.324,1.184,0.539,0.177,2.157,0.482
2.936,2.76,2.402,2.045,2.499,1.66,1.187,1.108,2.505,0.182
3.813,3.768,3.584,3.014,3.121,2.373,1.235,0.684,3.551,0.622
3.599,3.245,2.838,2.595,2.813,1.967,1.242,0.932,2.746,0.774
3.31,3.077,2.683,2.42,2.724,1.976,1.61,0.9,2.876,0.662
2.4,2.309,2.019,1.751,2.296,1.287,0.0,0.0,2.168,0.19
2.652,2.568,2.065,1.7,2.242,1.259,0.069,0.0,2.049,0.438
1.966,1.61,1.22,1.101,2.01,0.637,0.0,0.0,1.844,0.0
1.925,1.961,1.748,1.465,2.217,1.018,0.892,0.479,2.211,0.0
1.004,0.994,0.611,0.535,1.719,0.53,0.117,0.055,1.524,0.0
2.21,2.053,1.596,1.315,2.181,1.033,1.305,0.906,2.18,0.128
3.713,3.214,2.94,2.597,2.89,1.964,1.169,0.699,2.859,0.704
2.033,1.822,1.5,0.986,2.018,0.611,0.508,0.239,1.817,0.0
2.868,2.695,2.24,2.057,2.765,1.758,1.33,0.788,2.585,0.365
2.098,1.847,1.636,1.267,1.991,0.985,1.045,1.069,2.17,0.162
2.91,3.039,2.65,2.139,2.363,1.63,0.605,0.335,2.694,0.265
1.319,1.173,0.838,0.724,2.079,0.578,0.149,0.153,1.738,0.0
2.744,2.554,2.289,1.835,2.4,1.129,0.06,0.0,2.393,0.0
1.871,1.731,1.521,1.248,2.16,0.794,0.05,0.0,1.832,0.0
2.875,2.615,2.171,1.84,2.661,1.569,1.088,0.721,2.477,0.315
3.504,3.349,3.055,2.383,2.792,2.089,0.849,0.583,2.83,0.602
3.472,3.235,2.962,2.69,2.793,2.144,1.358,1.105,2.854,0.629
2.566,2.567,2.249,2.057,2.662,1.405,0.821,0.599,2.638,0.633
0.636,0.664,0.555,0.435,1.907,0.468,0.178,0.0,1.63,0.114
2.67,2.597,2.161,1.825,2.233,1.34,0.795,0.536,2.513,0.082
2.391,2.098,1.713,1.369,2.235,1.252,0.273,0.175,2.052,0.0
2.514,2.533,2.409,2.385,2.255,1.885,0.578,0.159,2.419,0.587
1.77,1.639,1.348,0.994,2.137,0.72,0.214,0.188,2.051,0.0
2.393,2.462,2.171,2.092,2.504,1.649,0.397,0.282,2.252,0.307
2.091,2.119,1.898,1.68,2.355,1.255,0.242,0.107,2.136,0.368
3.267,3.1,2.948,2.447,3.028,1.918,0.427,0.283,2.785,0.462
2.736,2.48,1.975,1.599,2.259,1.163,0.495,0.251,2.169,0.343
2.122,1.932,1.624,1.334,2.185,0.74,0.326,0.206,1.935,0.239
2.283,2.159,1.849,1.404,2.079,1.107,0.487,0.403,2.264,0.231
2.868,2.544,2.236,1.986,2.49,1.486,0.806,0.503,2.493,0.271
2.751,2.647,2.423,1.959,2.485,1.466,0.864,0.526,2.468,0.395
2.619,2.37,1.992,1.672,2.174,1.12,0.57,0.497,2.094,0.068
3.499,3.175,2.966,2.338,2.525,1.831,0.477,0.228,2.753,0.451
3.004,3.023,2.75,2.278,2.739,1.448,0.582,0.067,2.537,0.29
3.427,3.129,2.839,2.444,2.899,1.859,1.313,0.979,2.94,0.476
1.377,1.034,0.617,0.514,1.711,0.459,0.0,0.0,1.349,0.0
2.5,2.38,2.091,1.754,2.1,1.032,0.033,0.0,2.32,0.061
2.018,1.628,1.341,1.139,2.102,0.75,0.482,0.393,1.844,0.212
3.014,2.596,2.397,1.851,2.631,1.459,1.106,0.822,2.432,0.105
2.842,2.728,2.299,1.941,2.362,1.516,0.478,0.271,2.412,0.307
3.62,3.178,2.851,2.461,2.711,2.004,1.079,0.739,2.741,0.719
3.264,3.009,2.623,2.178,2.552,1.711,1.342,0.914,2.754,0.632
1.597,1.357,1.18,0.745,1.819,0.37,0.036,0.134,1.485,0.0
1.936,1.481,1.33,1.124,2.168,0.975,0.295,0.335,1.614,0.0
1.932,1.425,1.116,1.014,2.136,0.679,0.033,0.0,1.457,0.0
1.858,1.768,1.488,1.354,2.182,1.165,0.298,0.189,2.077,0.17
3.348,2.945,2.747,2.055,2.721,1.707,1.544,1.264,2.845,0.539
3.37,3.315,2.98,2.491,2.861,2.141,2.087,1.628,3.068,0.709
2.705,2.327,1.899,1.535,2.522,1.222,0.106,0.004,1.992,0.179
2.252,1.987,1.593,1.41,2.306,1.068,0.358,0.301,2.093,0.07
3.507,3.344,3.066,2.788,2.761,2.134,0.841,0.623,2.81,0.341
3.126,3.091,2.855,2.485,2.847,2.096,0.808,0.444,2.634,1.025
2.378,2.101,1.873,1.555,2.244,1.182,0.316,0.287,1.936,0.176
2.07,1.745,1.376,1.142,2.032,0.902,0.377,0.223,1.934,0.0
3.081,3.094,2.721,2.362,2.628,1.529,0.353,0.135,2.694,0.435
2.888,2.428,2.094,1.795,2.507,1.791,1.935,1.656,2.471,0.311
3.313,3.12,2.76,2.374,2.717,1.927,1.544,1.178,2.833,0.67
1.271,1.222,0.814,0.676,2.153,0.516,0.0,0.017,1.601,0.0
3.303,2.932,2.597,2.136,2.552,1.43,0.83,0.501,2.77,0.293
1.362,1.468,1.138,1.052,2.023,0.712,0.245,0.137,1.683,0.179
2.747,2.497,2.111,1.826,2.493,1.29,0.548,0.386,2.319,0.251
2.787,2.724,2.339,2.0,2.293,1.326,1.164,0.757,2.567,0.195
2.875,2.431,2.015,1.742,2.388,1.235,0.396,0.162,2.214,0.095
1.888,1.835,1.578,1.467,2.24,1.157,0.586,0.318,2.176,0.315
1.709,1.461,1.035,0.841,1.965,0.85,0.807,0.619,1.844,0.193
2.008,1.931,1.683,1.332,2.075,0.778,0.264,0.24,2.14,0.141
3.635,3.531,3.25,2.699,3.003,2.055,1.156,0.666,3.144,0.548
3.541,3.268,2.97,2.495,2.837,1.975,0.618,0.271,2.955,0.602
2.238,2.393,2.075,1.923,2.295,1.328,0.344,0.143,1.992,0.402
3.212,3.24,2.855,2.36,2.98,2.002,1.796,1.285,2.925,0.589
1.123,0.977,0.616,0.535,1.857,0.455,0.113,0.181,1.341,0.0
2.702,2.364,2.047,1.801,2.36,1.425,0.938,0.796,2.099,0.348
3.207,3.131,2.874,2.393,2.821,1.849,1.401,0.925,2.819,0.672
3.267,3.056,2.647,2.3,2.614,1.914,1.339,0.689,2.822,0.283
3.17,2.921,2.721,2.452,2.544,1.716,0.719,0.354,2.483,0.339
1.301,1.407,1.089,0.711,1.845,0.661,0.175,0.14,1.681,0.0
3.116,3.059,2.644,2.285,2.585,1.853,0.439,0.152,2.603,0.688
0.781,0.906,0.547,0.4,1.69,0.447,0.086,0.0,1.638,0.0
3.121,2.781,2.418,2.097,2.474,1.764,2.054,1.614,2.588,0.611
3.03,2.821,2.709,2.247,2.448,1.472,0.116,0.0,2.793,0.42
2.614,2.45,2.138,1.927,2.655,1.487,0.451,0.063,2.504,0.388
3.398,3.22,2.856,2.458,2.786,2.191,1.317,1.045,2.895,0.605
1.725,1.842,1.538,1.238,1.988,0.886,0.191,0.0,1.862,0.279
3.794,3.499,3.377,3.119,3.155,2.603,1.574,0.951,3.092,0.545
2.493,2.413,2.101,1.708,2.325,1.147,0.334,0.05,2.385,0.0
3.204,3.167,2.791,2.461,2.804,2.071,1.443,0.891,2.834,0.459
3.842,3.591,3.346,2.973,3.081,2.579,1.9,1.191,3.404,0.542
3.825,3.806,3.364,2.828,2.841,2.259,2.407,1.927,3.209,0.625
3.174,3.14,2.969,2.297,2.687,1.541,0.868,0.754,2.872,0.478
1.64,1.397,1.005,0.791,1.969,0.557,0.134,0.0,1.6,0.061
1.161,1.298,1.053,0.909,1.921,0.589,0.398,0.211,1.74,0.174
1.707,1.032,0.636,0.44,1.856,0.474,0.387,0.426,1.285,0.0
3.834,3.503,3.287,2.882,2.934,2.187,1.494,0.821,3.133,0.291
3.228,2.784,2.57,2.189,2.723,1.642,1.183,0.818,2.619,0.475
3.858,3.614,3.424,2.944,2.94,2.15,0.698,0.347,2.956,0.858
3.184,3.03,2.591,2.132,2.592,2.014,1.935,1.513,2.779,0.464
3.294,3.06,2.653,2.361,2.489,1.733,0.943,0.823,2.609,0.421
0.23,0.4,0.271,0.083,1.689,0.239,0.047,0.077,1.431,0.0
3.762,3.457,3.112,2.682,2.884,2.28,1.587,1.18,3.166,0.507
2.834,2.506,2.261,1.781,2.316,1.212,0.475,0.299,2.449,0.279
3.168,3.104,2.803,2.68,2.655,2.044,0.929,0.486,2.87,0.487
3.542,3.384,3.231,2.781,3.029,2.464,1.24,0.973,3.015,0.834
2.839,2.638,2.13,1.974,2.66,1.813,0.831,0.484,2.499,0.302
1.51,1.43,1.097,1.013,1.774,0.778,0.323,0.219,1.66,0.034
1.885,1.976,1.599,1.371,2.114,1.156,0.24,0.173,2.046,0.106
2.923,2.58,2.292,2.095,2.544,1.683,1.064,0.732,2.387,0.591
2.739,2.552,2.238,1.875,2.323,1.194,0.736,0.534,2.37,0.306
1.711,1.268,0.795,0.71,1.952,0.691,0.143,0.042,1.291,0.0
2.536,2.209,1.779,1.377,2.02,0.719,0.326,0.22,2.238,0.019
3.134,3.004,2.661,2.27,2.578,1.72,1.348,1.028,2.932,0.616
2.23,2.486,2.132,1.971,2.359,1.75,0.551,0.225,2.381,0.062
3.258,2.854,2.433,2.11,2.371,1.46,0.159,0.0,2.473,0.149
2.97,2.876,2.605,2.065,2.164,1.652,0.89,0.529,2.683,0.5
3.059,2.782,2.439,2.194,2.61,1.986,1.002,0.652,2.623,0.429
2.555,2.268,2.002,1.62,2.178,1.102,0.248,0.059,1.924,0.178
0.543,0.709,0.6,0.562,1.759,0.489,0.0,0.0,1.483,0.0
2.579,2.562,2.259,1.935,2.39,1.409,0.358,0.312,2.251,0.364
2.632,2.542,2.288,1.998,2.371,1.582,0.933,0.629,2.375,0.456
3.171,3.218,2.879,2.567,2.777,2.232,0.966,0.527,2.532,0.698
3.239,2.858,2.774,2.214,2.512,1.522,0.605,0.373,2.528,0.43
2.941,2.647,2.298,1.918,2.462,1.386,0.603,0.257,2.45,0.228
0.514,0.338,0.2,0.075,1.701,0.0,0.0,0.0,1.0,0.0
3.141,2.932,2.824,2.365,2.593,1.64,0.577,0.246,2.731,0.447
3.581,3.579,3.484,3.172,3.141,2.876,2.033,1.369,3.409,1.092
3.12,2.721,2.311,2.039,2.496,1.618,0.891,0.822,2.441,0.347
3.317,2.909,2.543,2.166,2.284,1.252,0.68,0.259,2.586,0.291
3.037,2.823,2.318,2.039,2.675,1.514,0.626,0.387,2.512,0.207
2.915,2.636,2.319,2.013,2.419,1.307,0.347,0.095,2.414,0.292
3.732,3.738,3.362,2.781,2.974,2.047,1.411,1.148,3.332,0.566
1.559,1.419,0.94,0.903,1.979,0.784,0.513,0.327,1.45,0.0
1.086,0.972,0.826,0.801,1.684,0.618,0.153,0.037,1.441,0.086
3.44,3.249,3.007,2.531,2.923,1.991,0.946,0.597,2.729,0.881
2.751,2.452,2.257,1.745,2.484,1.428,0.912,0.649,2.498,0.126
2.868,2.635,2.381,2.125,2.66,1.816,0.644,0.37,2.298,0.478
2.891,2.872,2.619,2.364,2.59,1.602,0.684,0.327,2.297,0.85
2.917,2.682,2.356,2.099,2.347,1.43,0.072,0.0,2.362,0.205
2.236,2.23,1.919,1.553,2.255,0.995,0.544,0.291,2.01,0.102
2.173,2.169,1.846,1.678,2.506,1.154,0.379,0.272,2.421,0.525
2.959,3.053,2.909,2.698,2.536,1.856,1.008,0.378,2.417,0.852
2.707,2.621,2.35,2.183,2.61,1.553,0.53,0.296,2.313,0.452
2.166,1.79,1.323,1.104,2.211,1.03,0.53,0.28,1.862,0.182
3.649,3.529,3.259,2.851,2.656,2.106,1.48,1.23,3.104,0.749
2.062,2.094,1.821,1.54,2.438,1.324,0.283,0.086,2.299,0.131
3.685,3.548,3.171,2.795,2.919,1.935,1.569,1.322,2.972,0.82
2.018,1.684,1.304,0.936,2.135,0.928,1.389,1.353,1.989,0.191
1.931,1.896,1.524,1.317,2.002,0.943,0.312,0.129,1.823,0.109
0.767,0.819,0.633,0.586,1.761,0.486,0.072,0.02,1.256,0.0
2.569,2.61,2.365,2.137,2.351,1.955,0.547,0.227,2.486,0.776
2.949,2.655,2.515,2.149,2.72,1.737,0.771,0.483,2.38,0.546
3.915,3.777,3.57,3.119,3.319,2.606,1.692,1.354,3.392,1.178
2.266,1.883,1.617,1.227,2.169,0.765,0.413,0.381,2.181,0.095
3.359,3.423,3.089,2.994,2.964,2.266,0.717,0.55,2.931,0.553
3.643,3.292,3.126,2.489,2.843,1.902,0.966,0.534,3.099,0.63
2.761,2.622,2.384,2.045,2.416,1.437,0.743,0.396,2.448,0.352
3.597,3.18,2.928,2.43,2.384,1.557,0.366,0.099,2.749,0.242
1.252,1.211,0.907,0.781,1.935,0.526,0.305,0.291,1.507,0.065
3.506,3.336,3.118,2.519,2.612,1.855,0.691,0.534,2.962,0.642
2.632,2.419,2.217,2.064,2.6,1.338,0.0,0.0,2.157,0.207
2.519,2.627,2.133,1.92,2.187,1.29,0.163,0.0,2.326,0.384
2.258,2.076,1.816,1.689,2.44,1.314,1.052,1.152,2.187,0.426
2.536,2.585,2.174,1.869,2.405,1.624,0.989,0.383,2.372,0.295
3.549,3.174,2.893,2.667,2.76,2.173,1.053,0.714,2.692,0.483
0.453,0.528,0.346,0.391,1.712,0.392,0.0,0.0,1.175,0.0
2.49,2.004,1.661,1.496,2.261,1.025,0.216,0.065,1.816,0.003
1.809,1.5,1.182,1.087,1.97,0.688,0.0,0.093,1.669,0.04
3.062,2.975,2.733,2.251,2.687,2.008,1.419,0.804,2.596,0.7
1.148,1.028,0.856,0.46,1.706,0.375,0.092,0.075,1.464,0.0
3.022,2.862,2.632,2.377,2.584,1.704,1.627,1.239,2.608,0.485
2.358,1.856,1.436,1.165,2.126,1.035,0.863,0.504,2.022,0.019
2.293,1.983,1.79,1.372,1.997,0.796,0.0,0.0,1.939,0.0
1.899,1.468,1.021,0.857,1.965,0.694,0.822,0.632,1.514,0.051
3.485,3.613,3.352,3.01,2.813,2.063,0.823,0.388,3.082,0.576
2.901,2.349,2.024,1.746,2.262,1.323,0.239,0.037,2.045,0.096
2.341,2.183,1.872,1.498,2.055,0.933,0.24,0.25,2.165,0.051
2.247,2.116,1.943,1.483,2.343,1.024,0.02,0.0,2.236,0.463
2.26,2.38,2.138,1.813,2.312,1.202,0.118,0.0,2.166,0.378
2.916,2.548,2.181,1.735,2.365,1.292,0.555,0.173,2.424,0.361
3.172,3.004,2.725,2.162,2.699,1.399,0.693,0.322,2.704,0.215
3.402,3.218,2.961,2.409,2.849,2.072,1.522,1.255,3.023,0.477
3.204,3.082,2.721,2.241,2.609,1.619,0.554,0.332,2.711,0.498
2.257,2.063,1.706,1.555,2.17,1.235,0.706,0.358,2.128,0.208
3.287,3.218,2.947,2.588,2.823,2.031,1.347,0.955,2.93,0.635
2.208,2.139,1.871,1.705,2.381,1.451,0.243,0.0,2.146,0.531
2.763,2.683,2.384,2.055,2.477,1.538,0.647,0.341,2.451,0.233
3.105,3.034,2.689,2.263,2.554,1.861,0.684,0.439,2.612,0.422
2.045,2.035,1.479,1.352,2.083,1.054,0.466,0.279,2.147,0.297
2.935,2.696,2.415,1.864,2.677,1.257,1.071,0.838,2.618,0.126
2.442,2.395,2.141,1.584,2.414,1.322,0.708,0.54,2.521,0.263
1.103,1.21,1.025,0.886,1.946,0.638,0.206,0.14,1.415,0.097
3.737,3.538,3.389,2.81,3.123,1.885,0.539,0.191,2.871,0.278
3.039,2.935,2.689,2.407,2.443,1.888,1.73,1.37,2.76,0.713
1.991,1.823,1.621,1.454,2.126,1.242,0.95,0.693,2.052,0.469
2.936,2.46,2.213,1.948,2.304,1.516,0.737,0.454,2.277,0.138
1.988,1.767,1.483,1.53,2.312,0.896,0.265,0.178,1.847,0.0
1.907,1.901,1.76,1.318,2.203,1.306,0.536,0.461,1.999,0.207
0.782,0.787,0.692,0.554,1.855,0.428,0.142,0.154,1.337,0.0
3.375,3.118,2.843,2.418,2.761,1.741,0.826,0.544,2.973,0.525
2.236,2.228,1.946,1.748,2.361,1.428,0.269,0.272,2.33,0.275
4.0,3.956,3.872,3.38,3.539,3.056,1.294,0.82,3.341,1.11
1.135,1.07,0.915,0.717,2.027,0.777,0.382,0.195,1.637,0.142
2.45,2.202,1.986,1.653,2.046,1.118,0.239,0.0,2.292,0.141
2.926,2.953,2.934,2.434,2.534,1.737,0.376,0.126,2.601,0.485
3.669,3.773,3.422,3.087,3.002,2.537,2.142,1.581,3.411,0.734
3.238,3.085,2.915,2.412,2.606,1.688,0.749,0.435,2.743,0.505
2.373,2.349,2.038,1.919,2.257,1.364,0.644,0.19,2.085,0.494
2.659,2.59,2.443,2.031,2.475,1.558,0.742,0.45,2.61,0.497
2.572,2.33,2.074,1.919,2.377,1.206,0.79,0.644,2.163,0.335
2.761,2.198,1.941,1.665,2.23,1.176,0.251,0.069,1.941,0.142
1.74,1.407,1.043,0.799,2.136,0.616,0.193,0.072,1.531,0.0
2.702,2.641,2.527,2.466,2.627,1.651,0.282,0.0,2.427,0.543
3.765,3.395,3.181,2.566,2.547,2.079,0.834,0.497,2.957,0.732
3.204,2.884,2.456,2.198,2.518,1.631,1.257,0.999,2.721,0.387
1.049,0.878,0.506,0.483,1.927,0.402,0.061,0.094,1.602,0.0
2.581,2.132,1.805,1.548,2.588,1.33,0.364,0.169,2.134,0.219
3.08,2.952,2.68,2.313,2.661,1.662,1.076,0.887,2.674,0.504
1.547,1.4,0.935,0.801,1.863,0.573,0.0,0.0,1.611,0.0
3.075,3.003,2.727,2.459,2.851,2.0,1.454,1.095,2.934,0.477
3.346,3.227,3.11,2.404,2.979,1.748,0.868,0.574,2.996,0.459
2.976,2.834,2.491,2.12,2.479,1.783,0.89,0.697,2.558,0.479
2.326,2.304,2.272,1.863,2.224,1.234,0.808,0.509,2.245,0.125
2.357,2.141,1.785,1.545,2.181,0.98,0.344,0.123,2.024,0.058
2.62,2.449,2.37,2.111,2.651,1.638,0.63,0.425,2.362,0.402
4.0,4.0,3.862,3.704,3.346,3.08,1.722,0.87,3.383,1.166
1.325,0.999,0.671,0.403,1.693,0.152,0.042,0.01,1.445,0.0
2.283,2.292,1.806,1.625,2.094,1.263,0.57,0.371,1.925,0.399
3.824,3.582,3.443,3.138,3.191,2.768,1.607,1.143,3.182,0.977
2.848,2.698,2.312,1.882,2.476,1.381,1.085,0.837,2.601,0.334
2.533,2.406,1.895,1.595,2.604,1.451,0.441,0.313,2.387,0.243
3.179,2.665,2.35,2.095,2.489,1.71,0.5,0.091,2.424,0.338
2.679,2.475,2.261,1.953,2.667,1.511,0.368,0.126,2.41,0.291
3.012,2.83,2.416,2.356,2.74,1.81,0.614,0.416,2.557,0.439
1.919,1.464,1.091,0.914,2.172,0.669,0.249,0.242,1.719,0.0
1.776,1.536,0.897,0.693,1.922,0.538,0.357,0.321,1.806,0.0
3.295,3.11,2.667,2.416,2.838,2.019,1.505,0.966,2.808,0.562
3.493,3.431,3.285,2.753,2.679,2.091,1.533,1.028,3.088,0.461
3.006,2.405,2.221,1.882,2.434,1.517,0.841,0.509,2.362,0.497
0.646,0.597,0.38,0.374,2.027,0.463,0.0,0.0,1.427,0.157
1.451,1.246,0.786,0.495,1.667,0.196,0.133,0.095,1.645,0.0
1.667,1.329,0.987,0.812,1.868,0.303,0.211,0.198,1.34,0.0
1.539,1.267,0.94,0.843,1.909,0.758,0.832,0.572,1.712,0.222
3.059,2.945,2.613,2.402,2.453,1.739,0.834,0.579,2.436,0.545
0.567,0.692,0.403,0.253,1.682,0.347,0.282,0.187,1.391,0.0
1.939,1.883,1.565,1.314,2.13,1.062,0.417,0.326,1.959,0.313
1.813,1.688,1.473,1.255,2.353,0.92,0.551,0.479,2.099,0.128
2.594,2.624,2.015,1.653,2.281,1.144,0.836,0.731,2.511,0.23
1.743,1.215,0.747,0.661,1.869,0.492,0.0,0.0,1.312,0.0
2.796,2.752,2.515,2.219,2.533,1.738,1.608,1.246,2.715,0.393
3.217,2.464,2.202,1.877,2.486,1.219,0.367,0.0,2.432,0.095
2.744,2.294,1.993,1.655,2.342,1.298,0.758,0.4,2.182,0.074
2.777,2.357,2.082,1.81,2.532,1.47,1.527,1.17,2.418,0.338
3.215,2.765,2.583,2.053,2.357,1.258,0.554,0.273,2.634,0.113
3.486,3.794,3.589,3.367,3.32,2.936,1.162,0.483,2.985,1.167
1.816,1.679,1.2,1.024,1.817,0.837,0.157,0.0,1.604,0.089
2.72,2.763,2.476,2.225,2.698,1.79,0.164,0.0,2.342,0.613
1.604,1.765,1.348,1.251,1.924,1.179,0.398,0.268,2.012,0.225
1.578,1.638,1.34,1.046,2.034,0.769,0.201,0.181,1.993,0.205
3.42,3.256,3.129,2.649,2.924,1.893,0.697,0.477,2.883,0.435
2.014,2.044,1.781,1.712,2.094,1.12,0.27,0.139,1.987,0.0
3.244,3.054,2.62,2.201,2.545,1.795,1.387,1.292,2.737,0.607
3.081,3.193,2.913,2.547,2.784,2.19,1.269,1.05,2.96,0.624
3.543,3.454,3.195,2.704,2.701,1.983,1.475,0.889,2.858,0.839
2.129,2.144,1.864,1.622,2.206,1.31,0.727,0.599,2.139,0.558
