sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
3.521,3.375,3.063,2.838,2.925,2.224,1.091,1.044,2.955,0.549
2.533,2.594,2.418,2.014,2.362,1.524,0.295,0.337,2.62,0.378
3.222,2.937,2.553,2.435,2.744,2.023,0.935,0.452,2.766,0.644
2.319,2.17,1.706,1.552,2.3,1.014,0.657,0.453,2.317,0.221
3.041,2.884,2.768,2.419,2.644,1.779,0.4,0.315,2.477,0.513
2.542,2.433,2.189,1.529,2.315,1.439,0.2,0.077,2.031,0.036
2.83,2.73,2.409,2.4,2.689,1.811,1.461,1.061,2.749,0.303
3.156,2.809,2.641,2.048,2.506,1.376,0.523,0.221,2.533,0.334
3.025,2.943,2.793,2.469,2.679,2.027,1.246,0.466,2.772,0.502
3.1,2.866,2.542,1.977,2.505,1.56,0.941,0.638,2.62,0.444
2.631,2.362,2.293,2.22,2.45,1.78,0.326,0.208,2.294,0.336
1.679,2.136,1.503,1.38,2.094,1.441,0.212,0.095,2.092,0.196
1.509,1.139,0.847,0.991,1.982,0.824,0.233,0.15,1.746,0.103
2.333,2.036,2.226,2.093,2.264,1.329,0.394,0.066,2.152,0.376
3.166,3.021,2.778,2.475,2.654,2.021,0.69,0.274,2.678,0.54
2.56,2.157,1.8,1.122,2.223,1.239,0.528,0.308,1.841,0.153
3.046,2.977,2.356,2.094,2.429,1.307,0.704,0.307,2.622,0.433
2.685,2.719,1.942,1.712,2.351,1.186,0.52,0.446,2.448,0.227
3.243,3.318,3.144,2.687,2.765,1.929,0.802,0.636,2.844,1.249
2.722,2.367,2.162,1.941,2.181,1.147,0.357,0.012,2.517,0.146
2.065,1.684,1.159,1.308,2.189,0.912,0.414,0.11,1.337,0.054
2.514,2.322,1.888,1.296,2.252,1.105,0.191,0.166,2.181,0.144
2.542,2.506,2.049,1.79,2.421,1.672,0.616,0.281,2.091,0.633
3.307,3.303,2.81,2.338,2.675,1.958,0.932,0.51,2.812,0.446
1.331,1.329,1.446,0.89,2.164,0.635,0.249,0.08,1.83,0.046
3.459,2.966,2.432,1.967,2.661,1.767,0.722,0.602,2.883,0.449
1.855,1.418,1.073,1.375,1.904,1.046,0.151,0.125,2.002,0.088
2.159,2.106,1.614,0.969,2.322,0.982,0.688,0.456,2.231,0.156
0.845,0.415,0.441,0.123,1.987,0.546,0.304,0.222,1.283,0.008
2.923,2.445,1.945,1.978,2.349,1.491,1.895,1.41,2.733,0.37
1.253,1.113,0.939,1.065,1.763,0.404,0.0,0.01,1.583,0.164
3.1,2.825,2.217,1.905,2.437,1.06,0.819,0.298,2.414,0.55
2.792,2.554,2.331,2.136,2.327,1.111,0.473,0.341,2.563,0.122
3.542,3.382,3.243,2.321,3.011,2.067,0.875,0.477,3.188,0.38
3.208,2.824,2.676,2.338,2.711,1.784,1.124,0.932,2.857,0.373
2.789,2.198,1.969,1.646,2.355,1.231,0.465,0.261,1.961,0.131
2.855,2.531,2.582,2.194,2.232,1.206,0.583,0.345,2.413,0.239
2.137,1.887,1.241,1.058,2.265,1.024,0.067,0.063,1.549,0.005
2.589,2.631,2.016,1.823,2.584,1.565,0.863,0.814,2.376,0.183
2.869,2.67,1.868,1.626,2.511,1.394,0.68,0.285,2.111,0.354
2.099,2.317,1.977,1.658,2.311,1.078,0.174,0.295,2.156,0.178
2.794,2.412,2.562,1.687,2.676,1.24,0.348,0.239,2.565,0.555
2.667,2.057,1.421,1.442,2.365,1.089,0.592,0.253,2.028,0.217
0.611,0.331,0.172,0.138,1.732,0.29,0.361,0.0,1.657,0.0
1.606,1.379,1.136,1.174,1.833,0.854,0.703,0.203,1.893,0.041
3.191,2.922,2.921,2.547,2.754,2.136,1.257,0.329,2.73,0.518
0.572,1.124,0.777,0.596,1.512,0.302,0.31,0.094,1.317,0.051
1.362,1.687,0.861,0.617,1.964,0.617,0.362,0.169,1.974,0.127
1.752,1.914,1.352,1.315,2.148,0.571,0.203,0.08,1.513,0.076
3.799,3.495,3.109,2.587,3.083,2.346,1.847,1.097,3.205,0.82
2.915,2.45,2.338,1.994,2.198,1.311,0.383,0.198,2.409,0.191
1.505,1.846,1.59,1.389,1.985,0.859,0.121,0.0,2.174,0.12
3.211,2.718,2.777,2.196,2.492,1.8,0.549,0.336,2.704,0.153
3.244,3.095,2.358,2.555,2.729,1.84,0.782,0.449,2.658,0.405
2.996,2.746,2.455,2.377,2.611,1.736,0.982,0.478,2.603,0.313
1.755,1.549,1.405,1.057,2.13,0.534,0.112,0.019,1.536,0.004
3.616,3.113,2.647,2.535,2.885,2.016,2.164,1.831,3.154,0.443
2.871,2.759,2.497,2.359,2.452,1.745,0.657,0.359,2.471,0.384
2.801,2.359,2.047,1.697,2.44,1.402,1.031,0.724,2.453,0.404
2.846,2.798,1.869,1.952,2.278,1.525,0.395,0.302,2.311,0.304
1.641,1.399,0.698,0.828,2.295,1.059,0.327,0.41,1.305,0.038
2.579,2.489,2.075,1.857,2.259,0.988,0.2,0.131,2.089,0.101
2.834,2.651,2.049,1.781,2.484,1.728,0.558,0.409,2.114,0.171
1.905,1.358,0.899,0.925,2.119,0.551,0.28,0.192,1.547,0.05
1.852,1.995,1.421,1.116,2.036,1.117,0.549,0.289,1.987,0.0
2.035,1.561,1.366,1.191,2.212,0.913,0.186,0.132,1.983,0.0
2.863,2.414,2.092,1.868,2.261,1.666,0.427,0.328,1.842,0.523
3.774,3.59,3.463,2.685,3.095,2.588,1.395,0.94,3.135,1.521
3.868,3.508,3.435,2.96,3.04,2.643,1.119,0.954,3.131,0.419
3.129,2.926,3.065,2.728,2.558,2.336,1.141,0.696,2.808,0.963
2.653,2.688,2.279,2.077,2.42,1.939,0.604,0.14,2.237,0.49
3.599,3.463,2.994,2.504,2.835,2.006,1.167,0.789,3.184,0.322
2.661,2.529,2.262,1.876,2.514,1.701,0.735,0.407,2.534,0.229
1.599,1.832,1.445,1.357,2.057,0.868,0.185,0.125,1.649,0.055
2.354,1.876,2.095,1.775,2.085,1.546,0.367,0.084,2.086,0.047
3.114,2.186,1.932,1.751,2.409,1.41,0.492,0.391,1.878,0.13
1.743,2.32,2.028,1.783,2.114,0.939,0.26,0.211,2.228,0.052
2.398,2.051,1.717,1.254,2.083,0.833,0.031,0.029,1.971,0.0
1.582,1.8,1.63,0.911,2.192,0.467,0.444,0.177,1.69,0.256
2.852,2.822,2.322,1.818,2.348,1.583,0.876,0.383,2.33,0.423
2.662,2.717,2.47,2.251,2.231,1.343,0.572,0.163,2.155,0.31
3.376,3.411,3.068,2.753,2.97,2.029,1.028,0.68,3.193,0.602
2.803,2.612,2.61,1.482,2.232,1.299,0.95,0.436,2.18,0.525
2.843,2.626,2.284,2.051,2.53,1.514,1.114,0.784,2.479,0.305
3.267,3.452,3.015,2.252,2.827,2.135,1.13,0.563,3.087,0.417
3.608,2.802,2.767,2.31,2.437,1.62,0.976,0.566,2.637,0.841
3.168,3.261,2.684,2.484,2.767,1.924,1.592,0.607,2.928,0.374
2.535,2.814,2.576,2.215,2.467,1.431,0.359,0.071,2.372,0.113
2.585,2.484,1.995,1.794,2.207,1.543,0.507,0.258,1.878,0.376
1.756,1.475,1.102,1.135,2.176,0.734,0.351,0.03,1.881,0.232
2.096,2.24,1.786,1.501,2.114,1.208,0.647,0.251,1.915,0.112
1.534,1.437,0.893,0.775,1.808,0.562,0.194,0.111,1.749,0.0
2.546,2.281,2.082,1.662,2.345,1.126,1.329,0.851,2.149,0.166
3.126,3.1,2.585,2.175,2.723,1.84,0.826,0.581,2.696,0.43
2.319,2.42,1.875,1.73,2.297,1.031,0.231,0.145,2.018,0.0
2.878,2.376,2.412,1.93,2.578,1.497,1.26,0.53,2.377,0.379
2.353,2.064,1.857,1.617,2.305,1.008,1.04,0.696,2.462,0.295
2.759,2.955,2.544,2.036,2.229,1.847,0.645,0.359,2.521,0.418
1.291,1.247,0.691,0.503,1.833,0.443,0.215,0.112,1.72,0.0
2.875,2.648,2.729,1.718,2.428,1.311,0.268,0.298,2.439,0.218
1.833,1.748,1.535,1.333,2.043,0.779,0.204,0.165,1.985,0.129
2.599,2.104,2.31,1.856,2.484,1.669,0.965,0.602,2.281,0.212
2.941,3.078,2.912,2.289,2.65,1.829,0.876,0.515,2.616,0.557
3.054,2.688,2.43,2.46,2.525,1.876,1.187,1.118,2.594,0.389
2.612,2.6,2.264,2.223,2.312,1.521,0.967,0.555,2.684,0.444
1.09,0.634,0.852,0.751,1.858,0.232,0.118,0.038,1.543,0.01
2.793,2.512,2.152,1.797,2.349,1.174,0.463,0.297,2.416,0.104
2.425,2.612,2.09,1.825,2.383,1.117,0.54,0.341,2.187,0.059
2.301,2.523,2.301,2.353,2.53,1.67,0.478,0.245,2.342,0.269
2.092,1.815,1.419,1.126,2.389,0.537,0.229,0.072,2.094,0.0
2.771,2.803,2.281,2.138,2.642,1.591,0.237,0.113,2.517,0.18
2.696,2.595,2.335,2.048,2.617,1.595,0.23,0.274,2.499,0.464
3.11,3.001,3.027,2.174,2.924,2.347,0.414,0.074,3.068,0.274
2.918,2.666,2.197,1.851,2.378,1.311,0.296,0.129,2.421,0.199
2.276,1.633,1.514,1.43,2.182,0.814,0.286,0.051,2.02,0.238
2.802,2.284,2.285,1.586,2.149,1.436,0.608,0.479,2.414,0.283
2.727,2.643,2.296,1.891,2.165,1.495,0.711,0.249,2.411,0.242
2.93,2.794,2.067,1.5,2.502,1.595,0.733,0.345,2.54,0.22
2.603,2.245,2.229,2.054,2.273,1.111,0.306,0.339,2.342,0.122
3.211,2.809,2.417,1.973,2.305,1.409,0.559,0.416,2.872,0.322
3.135,3.157,2.796,2.395,2.699,1.729,0.562,0.16,2.505,0.437
3.096,2.782,2.229,2.347,2.869,1.689,1.363,1.111,2.655,0.285
0.725,0.768,0.902,0.51,1.824,0.44,0.174,0.217,1.507,0.062
2.844,2.855,2.251,2.068,2.259,1.198,0.414,0.28,2.386,0.264
1.833,1.617,1.379,0.983,1.931,0.599,0.478,0.457,1.939,0.071
2.809,2.554,2.381,1.717,2.541,1.798,1.095,0.435,2.196,0.082
2.875,2.772,2.332,1.869,2.245,1.509,0.579,0.419,2.172,0.345
3.385,2.885,2.771,2.318,2.492,1.905,1.537,0.651,2.604,0.447
3.309,3.057,2.529,2.444,2.498,1.536,1.086,0.613,2.729,0.552
1.711,1.383,1.351,0.589,2.038,0.677,0.21,0.18,1.932,0.143
1.906,1.248,1.384,1.293,2.12,0.931,0.407,0.188,1.576,0.166
1.745,1.368,1.132,1.003,2.264,0.756,0.435,0.071,1.289,0.01
2.016,2.136,1.568,1.708,2.051,1.43,0.272,0.175,2.096,0.073
3.427,3.153,2.855,2.435,2.898,1.668,1.537,1.246,2.912,0.711
3.206,3.014,3.159,2.43,2.703,2.08,1.724,1.985,2.85,0.462
2.416,2.314,1.835,1.684,2.546,1.011,0.349,0.18,2.147,0.16
2.278,2.134,1.799,1.268,2.177,1.12,0.38,0.237,1.819,0.096
3.147,3.203,2.959,2.7,2.802,1.834,0.579,0.279,2.889,0.329
3.238,3.299,2.761,2.523,2.924,2.025,0.82,0.28,2.598,0.805
2.613,2.076,2.196,1.843,2.26,1.145,0.348,0.298,2.238,0.278
2.168,2.011,1.523,1.325,2.16,0.992,0.395,0.158,2.106,0.051
2.695,2.921,2.519,2.184,2.363,1.756,0.504,0.267,2.721,0.314
2.835,2.685,2.245,1.993,2.589,1.98,1.639,1.8,2.511,0.251
3.019,3.071,2.649,2.283,2.683,1.795,1.449,0.931,2.639,0.887
1.042,0.963,0.293,0.179,2.105,0.428,0.083,0.067,1.593,0.015
3.429,2.888,2.837,2.585,2.689,1.786,0.637,0.585,2.834,0.413
1.118,1.211,0.961,1.002,1.881,0.816,0.163,0.084,1.411,0.111
2.336,2.3,1.738,1.44,2.315,1.216,0.401,0.207,2.033,0.114
2.762,2.849,2.506,2.009,2.516,1.422,1.112,0.726,2.681,0.414
2.61,2.4,1.862,1.763,2.183,1.05,0.502,0.294,2.071,0.213
1.783,1.955,1.721,1.659,2.341,1.266,0.767,0.475,1.891,0.442
1.538,1.228,1.534,0.792,2.036,0.917,0.42,0.2,1.993,0.215
2.295,2.083,1.675,1.383,2.078,0.853,0.374,0.275,2.261,0.193
3.269,3.0,2.896,2.219,2.692,1.935,1.184,0.539,2.75,0.329
3.745,3.254,3.431,2.908,3.008,2.665,0.802,0.508,3.078,1.028
2.046,1.916,1.558,1.147,2.126,1.413,0.379,0.284,1.975,0.234
3.31,3.211,2.865,2.65,2.912,2.435,1.896,1.823,2.814,1.017
0.864,0.696,0.504,0.225,1.893,0.294,0.129,0.186,1.469,0.139
2.746,2.505,1.897,1.707,2.29,1.654,0.717,0.559,2.057,0.179
3.293,3.122,2.902,2.418,2.884,2.294,1.843,1.123,2.795,0.87
2.921,3.053,2.506,2.167,2.43,1.773,1.586,0.471,2.82,0.358
2.876,2.979,2.289,2.275,2.4,1.242,0.343,0.238,2.391,0.209
2.18,1.742,1.693,1.28,2.008,0.651,0.142,0.281,1.838,0.142
2.763,2.849,2.453,2.188,2.3,1.536,0.368,0.317,2.418,0.377
0.689,1.256,0.347,0.289,1.901,0.425,0.071,0.038,1.9,0.0
3.661,2.999,2.745,2.502,2.625,1.636,1.844,1.486,2.964,0.716
2.992,2.758,2.524,2.076,2.464,1.577,0.318,0.159,2.609,0.404
2.852,2.706,2.298,2.12,2.671,1.47,0.501,0.103,2.542,0.231
2.919,3.044,2.663,2.19,2.634,1.505,0.975,0.986,2.726,0.558
2.538,2.451,2.032,1.721,1.959,1.192,0.25,0.238,2.089,0.265
3.535,3.118,2.806,2.533,3.091,2.387,1.345,0.727,2.966,0.247
2.578,2.355,2.278,1.563,2.355,1.028,0.248,0.109,2.347,0.19
3.369,3.437,3.139,2.906,3.062,2.318,1.112,0.373,3.078,0.453
3.708,3.571,3.412,2.999,3.307,2.695,1.174,0.661,3.123,0.404
3.35,3.47,2.785,2.571,2.835,2.189,2.924,2.191,2.898,0.697
3.21,2.983,2.968,2.44,2.595,1.462,0.824,0.433,3.043,0.368
2.051,1.727,1.684,1.504,1.991,1.044,0.131,0.08,1.986,0.151
1.13,1.715,0.9,0.958,1.893,0.452,0.419,0.13,1.818,0.09
1.815,1.655,1.426,0.766,1.929,0.745,0.413,0.333,1.45,0.076
3.481,3.215,2.765,2.782,2.932,2.012,1.044,0.338,3.226,0.401
3.26,2.672,2.491,2.225,2.761,1.331,0.976,0.763,2.668,0.407
3.609,3.322,2.976,2.753,2.84,2.301,0.873,0.425,3.196,0.927
3.1,2.648,2.357,1.798,2.527,2.019,1.634,1.342,2.525,0.525
3.016,2.805,2.613,2.084,2.44,1.609,1.012,0.604,2.74,0.413
0.353,0.096,0.115,0.286,1.704,0.309,0.084,0.146,1.378,0.0
3.284,2.852,2.487,2.388,2.537,1.896,1.408,1.418,2.674,0.366
2.761,2.565,2.103,1.915,2.444,1.034,0.393,0.161,2.376,0.092
2.846,2.9,2.574,2.661,2.52,2.192,0.553,0.348,2.741,0.303
3.275,3.056,2.99,2.824,3.013,2.396,1.554,1.54,3.134,0.581
2.783,2.762,2.568,2.364,2.76,1.771,1.36,0.536,2.598,0.244
1.584,1.357,1.353,1.128,1.818,0.692,0.321,0.276,1.647,0.202
1.927,1.99,1.807,1.392,2.108,0.981,0.257,0.248,2.002,0.233
2.829,2.336,2.837,2.048,2.576,1.499,0.687,0.251,2.208,0.417
3.106,2.431,2.247,1.806,2.287,1.207,0.832,0.416,2.298,0.363
2.056,1.505,1.173,0.862,2.183,0.982,0.298,0.088,1.534,0.01
2.417,2.504,2.056,1.467,2.144,1.302,0.854,0.516,2.478,0.189
2.659,2.667,2.148,1.979,2.345,1.604,1.193,0.545,2.754,0.357
2.444,2.573,2.714,2.212,2.33,1.494,0.6,0.536,2.234,0.163
3.148,2.72,2.391,1.979,2.533,1.657,0.402,0.146,2.617,0.321
2.983,2.676,2.618,2.12,2.148,1.478,0.611,0.344,2.671,0.329
3.061,2.572,2.929,1.913,2.523,1.777,0.902,0.468,2.631,0.306
2.777,2.554,2.053,1.689,2.218,1.133,0.43,0.321,2.162,0.216
1.086,1.2,0.658,0.786,1.938,0.644,0.187,0.097,1.743,0.0
2.657,2.785,2.63,2.101,2.466,1.173,0.202,0.081,2.318,0.294
2.837,2.545,2.462,1.998,2.365,1.493,0.322,0.384,2.203,0.409
3.119,3.061,2.705,2.4,2.459,1.832,0.703,0.324,2.461,0.588
2.882,2.992,2.838,2.301,2.431,1.557,1.02,0.6,2.686,0.238
3.245,2.759,2.666,1.933,2.589,1.706,0.592,0.172,2.611,0.346
0.413,0.567,0.427,0.29,1.793,0.0,0.153,0.0,1.133,0.0
2.998,2.847,2.677,2.127,2.541,1.798,0.565,0.208,2.718,0.495
3.848,3.842,3.505,3.141,3.018,2.806,1.887,1.091,3.351,0.925
2.851,2.798,2.646,2.047,2.466,1.998,0.97,1.008,2.667,0.424
2.87,2.877,2.692,2.24,2.31,1.377,0.64,0.241,2.28,0.484
2.771,2.692,2.442,2.04,2.689,1.685,0.53,0.268,2.48,0.131
3.046,2.937,2.677,2.497,2.382,1.488,0.436,0.263,2.575,0.27
3.325,3.353,3.125,2.612,2.912,2.351,0.951,1.038,3.076,0.616
1.354,1.098,1.049,0.754,1.972,0.795,0.435,0.456,1.273,0.161
1.11,0.911,0.834,0.519,1.746,0.455,0.418,0.151,1.474,0.141
3.226,3.094,2.827,2.174,2.715,1.929,0.875,0.119,2.595,0.467
3.01,2.772,2.413,1.874,2.578,1.555,0.848,0.596,2.757,0.196
3.019,2.856,2.485,2.313,2.629,1.87,0.524,0.203,2.545,0.459
3.046,3.085,2.816,2.39,2.565,1.549,0.534,0.375,2.48,0.477
2.759,2.779,2.347,2.136,2.488,1.22,0.379,0.116,2.204,0.191
1.735,1.405,1.488,1.458,2.149,0.956,0.687,0.343,1.906,0.04
2.66,2.38,1.953,1.771,2.362,1.332,0.399,0.087,2.286,0.429
3.087,3.197,3.298,2.593,2.757,2.073,1.063,0.598,2.754,0.564
2.87,2.576,2.247,2.144,2.422,1.388,0.528,0.379,2.578,0.301
2.328,1.799,1.675,1.451,2.204,1.146,0.563,0.285,1.97,0.291
3.247,3.196,2.812,2.607,2.335,1.715,0.978,0.935,2.669,0.499
2.379,2.42,2.118,2.173,2.466,1.641,0.319,0.332,2.345,0.229
3.504,3.235,2.758,2.315,2.839,1.59,1.443,0.674,2.975,0.707
2.705,2.139,1.719,1.255,2.339,0.979,1.19,1.004,2.078,0.276
1.981,2.032,1.532,1.01,2.09,1.043,0.4,0.129,2.019,0.028
1.104,0.689,0.833,0.538,1.725,0.697,0.199,0.205,1.442,0.164
2.898,2.653,2.586,2.351,2.336,1.866,0.475,0.284,2.214,0.283
2.951,2.736,2.381,1.914,2.607,1.797,0.826,0.379,2.23,0.318
3.716,3.407,3.203,3.071,3.141,2.203,1.619,0.517,3.073,1.039
2.303,1.72,1.696,1.235,2.141,1.093,0.365,0.432,2.374,0.161
2.863,2.835,2.561,2.207,2.457,1.592,0.464,0.378,2.257,0.337
3.579,3.39,3.222,2.503,2.888,2.009,1.385,0.545,3.039,0.742
2.358,2.258,2.388,2.175,2.52,1.509,0.566,0.278,2.415,0.137
3.179,2.979,2.529,2.043,2.334,1.293,0.333,0.121,2.618,0.192
1.666,1.692,1.474,1.058,1.925,0.64,0.573,0.427,1.865,0.114
2.948,2.997,2.657,2.392,2.776,1.429,0.662,0.537,2.583,0.637
2.642,2.262,1.929,1.548,2.575,1.124,0.428,0.166,1.841,0.438
2.371,2.562,2.484,2.127,2.298,1.517,0.237,0.191,2.313,0.591
2.391,2.032,1.958,1.839,2.394,1.272,1.206,0.678,2.441,0.321
2.604,2.637,2.028,2.402,2.374,1.711,0.982,0.485,2.22,0.415
2.697,2.958,2.13,2.228,2.314,1.771,0.704,0.487,2.551,0.328
0.554,0.602,0.086,0.463,1.704,0.416,0.0,0.026,1.183,0.0
2.495,2.07,2.3,2.17,2.282,1.183,0.481,0.335,2.07,0.182
2.247,1.949,1.76,1.56,2.139,0.805,0.185,0.122,2.307,0.142
3.077,3.003,2.749,2.338,2.648,1.995,1.375,0.81,3.105,0.825
1.684,1.613,1.184,1.144,1.989,0.531,0.219,0.157,1.786,0.025
2.817,2.912,2.724,2.491,2.499,1.727,1.002,0.8,2.814,0.449
2.874,1.945,1.898,1.91,2.477,1.634,1.032,0.676,2.556,0.26
2.865,2.624,2.117,1.495,2.179,1.018,0.379,0.081,2.112,0.069
2.27,1.817,1.292,1.15,2.234,0.879,0.511,0.597,1.834,0.025
3.242,3.307,2.856,2.412,2.662,1.924,0.396,0.289,2.913,0.539
2.905,2.205,1.936,1.617,2.286,0.931,0.226,0.053,1.917,0.18
2.7,2.234,1.986,1.151,2.116,1.249,0.432,0.13,2.06,0.046
1.922,2.211,2.179,1.53,2.031,0.893,0.334,0.154,2.13,0.148
2.534,2.484,2.339,1.711,2.429,1.365,0.317,0.095,2.554,0.236
2.746,2.381,2.206,1.741,2.389,1.437,0.533,0.383,2.177,0.277
3.108,2.925,2.534,2.207,2.509,1.709,0.604,0.164,2.613,0.236
3.196,3.029,2.617,2.235,3.054,1.772,1.936,1.026,3.138,0.371
3.053,2.938,2.662,2.232,2.667,1.498,0.728,0.457,2.652,0.466
2.167,2.006,1.649,1.344,2.148,1.626,0.636,0.152,2.163,0.267
3.123,3.022,2.825,2.337,2.64,1.458,0.832,0.592,2.568,0.347
2.039,2.265,1.856,2.23,2.144,1.395,0.384,0.098,2.109,0.326
2.752,2.845,2.535,2.073,2.569,1.625,0.493,0.327,2.336,0.2
3.06,3.312,2.647,2.608,2.648,1.816,0.892,0.455,2.812,0.426
2.1,1.569,1.29,1.174,1.97,0.592,0.236,0.282,1.674,0.011
2.808,2.573,2.459,1.938,2.458,1.657,1.779,0.718,2.442,0.081
2.863,2.781,2.483,2.235,2.476,1.265,0.744,0.26,2.159,0.389
1.675,1.12,0.944,0.769,2.061,0.915,0.33,0.084,1.664,0.146
3.353,3.223,3.204,2.269,2.928,1.886,0.295,0.265,2.57,0.366
2.645,2.515,2.003,1.942,2.279,1.311,0.994,1.014,2.443,0.416
2.349,2.102,1.846,1.668,2.302,1.475,1.051,0.893,2.136,0.508
3.04,2.567,2.362,2.036,2.217,1.623,0.74,0.243,2.503,0.135
2.193,1.421,1.511,1.298,2.125,0.773,0.247,0.131,1.877,0.057
2.113,1.85,1.784,1.207,2.26,1.176,0.394,0.233,2.24,0.206
0.861,0.756,0.882,0.73,1.845,0.364,0.097,0.09,1.403,0.039
3.425,3.068,2.805,2.495,2.68,1.614,0.535,0.256,2.862,0.541
2.08,2.198,1.955,1.773,2.387,1.167,0.453,0.176,2.325,0.097
3.833,3.754,3.342,3.372,3.369,2.927,1.027,0.717,3.214,1.206
1.114,0.656,0.94,0.492,1.993,0.606,0.305,0.168,1.537,0.18
2.693,2.489,2.042,1.82,2.175,0.889,0.313,0.226,2.192,0.113
2.163,2.855,2.319,2.073,2.367,1.626,0.528,0.255,2.723,0.47
3.523,3.545,3.493,3.081,2.772,2.314,2.063,1.482,3.178,0.937
3.384,3.387,2.979,2.288,2.816,1.8,0.961,0.57,2.988,0.49
2.809,2.659,2.1,2.545,2.526,1.527,0.875,0.328,2.249,0.698
2.399,2.045,1.78,1.744,2.53,1.268,0.315,0.47,2.141,0.432
2.899,2.689,2.658,1.999,2.497,1.129,0.737,0.638,2.053,0.282
3.052,2.666,2.243,1.826,2.184,1.264,0.577,0.202,2.128,0.217
1.636,1.342,1.028,0.93,2.034,0.596,0.258,0.242,1.906,0.039
2.585,2.416,2.282,1.941,2.507,1.244,0.278,0.121,1.912,0.247
3.512,2.873,2.938,2.463,2.527,1.846,0.902,0.441,2.93,0.823
3.323,2.776,2.321,2.063,2.353,1.55,1.127,0.759,2.655,0.401
1.515,1.102,0.899,0.927,2.104,0.682,0.349,0.062,1.981,0.057
2.775,2.62,1.951,2.148,2.613,1.733,0.516,0.177,2.29,0.108
2.632,2.715,2.286,1.944,2.664,1.599,0.789,0.866,2.381,0.35
1.906,1.798,1.458,1.463,1.992,0.67,0.194,0.045,2.065,0.0
3.622,3.478,2.965,2.583,3.093,1.755,1.543,1.155,3.325,0.368
3.488,3.074,2.68,2.251,2.839,1.515,0.81,0.244,2.743,0.203
2.595,2.649,2.314,2.168,2.863,1.632,0.855,0.506,2.688,0.618
2.339,2.078,1.715,1.592,2.07,1.059,0.481,0.209,2.023,0.157
2.622,2.418,2.007,1.637,2.112,0.953,0.233,0.185,1.971,0.043
2.588,2.43,2.352,2.046,2.446,1.599,0.502,0.531,2.344,0.437
3.678,3.681,3.234,3.126,3.493,3.273,1.79,0.777,3.102,1.074
2.113,1.798,1.145,1.248,1.961,0.876,0.489,0.234,2.23,0.033
2.019,2.025,1.363,1.389,1.934,0.986,0.405,0.157,1.822,0.086
3.466,3.291,3.382,2.872,2.981,2.755,1.381,1.339,2.796,0.884
2.605,2.508,2.438,1.992,2.404,1.447,0.923,0.598,2.608,0.246
2.58,2.593,2.001,2.029,2.374,1.387,0.572,0.233,2.38,0.116
3.136,2.779,2.816,2.1,2.723,1.812,0.453,0.228,2.319,0.541
2.672,2.56,2.251,1.737,2.496,1.31,0.301,0.256,2.344,0.446
2.643,2.423,2.119,2.118,2.619,1.516,0.376,0.433,2.461,0.154
1.627,1.517,1.229,0.995,2.128,0.79,0.387,0.257,1.504,0.143
1.602,1.255,0.858,0.504,1.826,0.591,0.109,0.108,1.49,0.0
3.351,3.265,3.066,2.625,2.888,2.49,1.818,0.761,3.015,0.636
3.152,3.084,3.018,2.644,2.637,2.011,1.521,1.132,2.958,0.346
3.401,2.658,2.61,2.427,2.675,1.711,1.378,0.562,2.744,0.341
0.442,0.66,0.2,0.398,2.04,0.413,0.163,0.166,1.313,0.09
2.011,2.077,1.192,0.988,1.998,0.796,0.491,0.354,1.823,0.001
1.575,1.455,1.342,0.879,2.086,0.491,0.085,0.081,1.273,0.0
1.924,2.041,1.409,1.383,2.297,1.264,0.556,0.464,1.798,0.212
3.035,2.995,2.551,2.316,2.483,1.432,0.733,0.414,2.171,0.355
0.114,0.308,0.215,0.216,1.703,0.292,0.14,0.143,1.285,0.077
2.083,2.462,1.899,1.664,2.282,1.332,0.284,0.091,2.229,0.37
1.755,1.238,1.35,1.22,2.08,0.834,0.346,0.391,2.033,0.041
2.704,2.807,2.596,2.003,2.576,1.465,0.851,0.508,2.577,0.213
2.227,1.748,1.657,1.389,2.049,0.592,0.236,0.07,2.06,0.106
2.999,2.684,2.344,2.339,2.659,1.71,1.731,1.708,3.014,0.444
2.91,2.515,2.388,2.048,2.479,1.404,0.21,0.376,2.403,0.192
3.013,2.65,2.098,1.84,2.555,1.425,0.919,0.532,2.386,0.281
3.44,2.728,2.332,2.097,2.578,1.763,1.76,1.454,2.788,0.257
2.865,2.686,2.568,1.683,2.342,1.188,0.425,0.425,2.467,0.198
3.438,3.451,3.312,3.188,3.191,2.273,0.808,0.633,2.736,1.242
2.495,2.054,1.88,1.731,2.022,1.213,0.435,0.171,2.167,0.196
3.25,2.874,2.827,2.548,2.743,1.89,0.439,0.336,2.582,0.556
1.946,1.906,1.698,1.271,1.984,1.216,0.319,0.262,1.913,0.21
1.911,1.134,1.159,0.839,2.163,0.853,0.376,0.201,1.713,0.0
3.41,3.25,2.93,2.595,2.912,1.902,0.873,0.578,2.879,0.614
2.509,2.298,2.137,1.533,2.275,1.033,0.323,0.129,2.055,0.088
3.409,3.062,2.476,2.245,2.696,1.701,1.246,1.012,2.716,0.778
3.174,3.004,3.24,2.561,2.652,2.235,1.649,0.79,3.056,0.569
3.393,2.912,2.844,2.436,2.474,1.835,0.764,0.622,2.602,0.913
2.471,2.433,2.076,1.746,2.282,1.214,0.566,0.634,1.949,0.335
