sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
3.061,2.87,2.599,2.225,2.604,1.617,0.107,0.0,2.404,0.435
3.327,3.533,3.236,2.622,2.944,2.345,1.083,0.805,2.825,0.365
2.905,2.93,2.391,2.007,2.368,1.154,0.648,0.428,2.144,0.046
2.743,2.048,1.735,1.643,2.238,1.3,0.746,0.517,2.143,0.247
2.702,2.44,2.459,2.044,2.237,1.295,0.808,0.113,2.51,0.0
1.94,1.808,1.202,0.818,2.026,0.65,0.0,0.0,1.735,0.074
2.79,2.943,2.708,2.743,2.713,2.369,1.708,1.251,3.0,0.371
2.595,2.418,2.118,1.874,2.251,1.186,0.376,0.381,2.114,0.283
2.865,2.887,2.748,2.024,2.76,1.723,0.803,0.375,2.82,0.478
2.973,3.049,2.431,2.111,2.326,1.34,0.884,0.526,2.818,0.551
3.15,3.466,3.309,3.294,3.05,2.665,0.712,0.373,2.873,0.665
2.167,1.978,1.979,1.856,2.003,1.182,0.2,0.206,2.199,0.03
2.045,1.983,1.581,1.367,2.122,0.638,0.239,0.157,1.837,0.0
2.658,2.834,2.331,2.263,2.645,1.628,0.249,0.203,2.435,0.353
2.964,2.927,2.625,2.722,2.753,2.121,0.702,0.604,2.866,0.729
2.351,2.161,1.605,1.724,2.305,1.306,0.182,0.122,2.207,0.353
2.975,2.824,2.453,2.2,2.491,1.727,0.95,0.921,2.67,0.771
3.219,2.681,2.293,1.862,2.637,1.831,0.419,0.291,2.493,0.324
3.286,3.026,2.853,2.236,2.594,1.455,0.0,0.0,2.481,0.506
2.704,2.682,2.556,2.001,2.719,1.347,0.243,0.146,2.412,0.378
2.658,2.619,1.956,1.519,2.55,1.325,0.37,0.043,2.053,0.0
2.472,2.18,1.712,1.49,2.476,1.229,0.233,0.191,1.81,0.274
2.38,2.834,2.1,2.127,2.641,1.9,0.512,0.341,2.424,0.562
2.81,2.761,2.709,2.256,2.693,1.64,0.405,0.24,2.576,0.356
0.929,0.887,0.936,0.536,2.049,0.371,0.119,0.226,1.342,0.408
2.953,2.898,2.58,2.135,2.552,1.502,0.481,0.196,2.554,0.399
2.196,2.299,1.777,1.722,2.333,1.141,0.728,0.218,2.117,0.289
1.98,1.915,1.357,1.219,2.33,1.049,0.806,0.399,2.062,0.321
1.088,1.024,0.931,0.796,1.863,0.73,0.431,0.222,1.61,0.159
2.632,2.449,2.071,1.761,2.273,1.532,0.536,0.361,2.237,0.042
1.127,1.387,1.168,0.988,1.969,0.92,0.16,0.091,1.863,0.12
2.947,2.687,2.493,1.972,2.207,1.423,0.978,0.712,2.351,0.44
2.508,2.253,1.907,1.357,2.399,1.132,0.535,0.204,2.35,0.032
3.133,2.904,2.831,2.188,2.869,1.391,0.486,0.405,2.353,0.442
3.317,3.065,3.038,2.612,3.079,2.064,1.918,1.503,3.003,0.216
1.971,1.536,1.477,1.291,2.288,1.08,0.268,0.003,1.881,0.022
3.089,3.045,2.685,2.134,2.385,1.398,0.699,0.513,2.456,0.075
2.43,2.091,2.014,1.348,2.23,1.223,0.0,0.0,2.017,0.134
2.947,2.898,2.449,2.1,2.835,2.17,1.32,0.766,2.739,0.436
3.332,2.921,2.347,2.041,2.6,1.621,1.075,0.726,2.417,0.498
2.599,2.151,2.18,1.945,2.277,1.163,0.35,0.352,2.177,0.377
2.785,2.719,2.371,2.027,2.687,1.576,0.626,0.434,2.649,0.545
2.191,1.65,1.336,1.006,2.123,0.801,0.724,0.439,2.126,0.237
0.857,1.308,0.88,0.559,2.146,0.171,0.086,0.089,1.76,0.0
1.253,1.085,0.789,0.819,2.036,0.786,0.224,0.0,1.578,0.0
3.636,3.593,3.451,2.87,3.211,2.264,0.656,0.142,3.169,0.364
1.359,1.337,1.028,0.759,2.019,0.777,0.39,0.251,1.817,0.207
2.408,2.104,1.659,1.411,2.528,0.943,0.81,0.237,2.1,0.104
2.778,2.445,2.263,1.926,2.602,1.493,0.583,0.269,2.468,0.245
4.0,4.0,3.897,3.5,3.671,3.02,2.004,1.518,3.652,0.78
2.199,2.073,2.048,1.739,1.963,0.96,0.392,0.223,1.997,0.225
2.134,2.053,1.934,1.778,2.195,1.048,0.0,0.043,1.768,0.174
2.21,1.511,1.148,0.832,1.976,0.317,0.332,0.224,1.905,0.0
3.804,3.854,3.423,3.238,2.809,2.157,0.968,0.305,3.202,0.812
3.62,3.687,3.364,2.741,2.95,1.967,1.432,1.047,3.214,0.767
2.004,1.98,1.702,1.339,2.182,0.923,0.344,0.256,2.261,0.198
3.428,3.26,2.689,2.629,2.786,2.158,1.762,1.235,3.008,0.457
3.246,2.768,2.322,2.262,2.505,1.065,0.573,0.539,2.782,0.436
2.833,2.496,2.196,1.549,2.361,1.639,0.871,0.209,2.282,0.464
2.875,2.655,2.014,1.643,2.232,1.17,0.463,0.351,2.224,0.377
1.18,1.094,0.756,0.853,1.853,0.764,0.1,0.03,1.644,0.167
2.349,2.327,1.991,1.396,2.273,1.166,0.236,0.14,2.432,0.005
2.801,2.832,2.412,1.914,2.656,1.835,1.437,1.253,2.917,0.486
2.205,1.433,1.169,0.855,2.21,0.961,0.021,0.063,1.828,0.0
2.916,2.903,2.339,2.151,2.288,1.848,1.06,0.42,2.458,0.281
1.917,1.524,0.876,0.814,1.982,0.53,0.0,0.0,1.703,0.0
3.129,3.008,2.4,2.119,2.526,1.692,1.17,0.8,2.178,0.675
3.185,3.008,2.9,2.635,2.924,1.945,0.905,0.429,2.401,0.984
3.769,3.72,3.062,2.972,3.264,2.499,0.984,0.787,3.213,0.444
2.667,2.526,2.211,2.21,2.578,1.896,1.314,0.667,2.341,0.226
2.769,2.43,2.031,1.909,2.356,1.297,1.19,0.552,2.289,0.243
3.005,2.756,2.403,2.264,2.706,1.718,0.994,0.852,2.66,0.64
3.227,2.989,2.6,2.503,2.886,2.001,0.439,0.039,2.657,0.487
1.57,1.466,1.037,0.86,1.973,0.662,0.141,0.163,1.569,0.0
1.793,1.85,1.662,1.636,1.98,1.411,0.0,0.0,1.432,0.042
2.936,2.728,2.228,1.733,2.344,1.387,0.627,0.348,2.199,0.244
1.341,1.55,1.237,0.85,1.839,0.59,0.008,0.164,1.624,0.0
2.025,2.003,1.224,1.188,1.804,0.712,0.054,0.0,1.837,0.0
2.747,2.246,1.811,1.823,2.51,1.307,0.837,0.651,2.265,0.169
2.229,2.067,1.629,1.5,2.408,0.832,0.654,0.456,2.03,0.375
2.604,2.425,2.073,1.423,2.072,1.211,0.514,0.152,2.067,0.193
3.285,3.207,2.97,2.672,2.672,1.771,0.907,0.497,2.936,0.713
2.81,2.41,2.055,1.508,2.299,1.209,0.496,0.128,2.459,0.63
2.472,1.996,1.729,1.243,2.429,0.946,0.202,0.212,2.324,0.133
3.148,3.225,3.061,2.745,2.825,2.373,1.011,0.651,3.037,0.583
4.0,4.0,4.0,3.779,3.309,2.689,0.737,0.387,3.438,1.14
3.632,3.33,3.056,2.517,2.879,2.079,1.881,1.179,2.876,0.807
2.567,2.683,2.591,2.435,2.318,1.548,0.533,0.145,2.613,0.167
3.076,2.643,2.249,2.056,2.43,1.609,0.303,0.063,1.918,0.674
1.786,1.571,1.135,0.881,1.98,0.24,0.0,0.0,1.553,0.0
2.743,2.491,2.431,1.849,2.519,1.435,0.877,0.619,2.598,0.039
1.053,0.988,0.534,0.495,1.811,0.456,0.231,0.219,1.767,0.0
2.738,2.448,2.216,1.788,2.214,1.638,1.496,1.0,2.627,0.277
3.434,3.064,2.92,2.32,2.945,1.745,0.0,0.0,2.658,0.111
1.738,1.441,1.042,1.216,2.05,0.597,0.137,0.084,1.475,0.0
2.801,2.568,2.275,2.139,2.395,1.589,0.668,0.167,2.401,0.118
2.345,2.251,1.813,1.613,2.295,1.16,0.706,0.596,1.997,0.342
3.307,3.428,3.303,3.062,2.959,1.877,1.156,0.521,3.386,0.498
0.398,0.759,0.391,0.229,1.818,0.552,0.173,0.181,1.396,0.0
2.295,2.231,1.797,1.556,2.559,1.4,0.099,0.039,1.848,0.33
2.289,1.954,1.863,1.382,2.343,1.439,0.269,0.002,1.981,0.229
2.656,2.497,2.266,1.849,2.121,1.118,0.988,0.5,2.446,0.154
2.886,2.766,2.235,1.757,2.535,1.908,0.484,0.422,2.476,0.653
3.435,3.052,3.028,2.675,2.48,2.176,0.915,0.579,2.605,0.616
2.903,2.891,2.905,2.75,2.706,2.046,1.006,0.652,2.505,0.607
1.374,1.262,0.912,0.843,1.888,0.624,0.169,0.104,1.885,0.071
2.132,2.385,2.06,1.788,2.231,0.95,0.413,0.25,2.265,0.294
2.536,2.463,2.114,1.862,2.411,1.424,0.578,0.0,2.273,0.007
2.223,2.156,1.689,1.604,2.047,0.986,0.605,0.194,2.151,0.283
1.766,1.305,1.192,1.18,2.132,0.56,0.0,0.121,1.881,0.0
2.234,1.907,1.971,2.061,2.489,1.033,0.471,0.418,2.064,0.292
2.558,2.422,2.153,1.67,2.475,1.137,0.83,0.592,2.469,0.0
3.162,3.334,3.093,2.486,3.085,2.286,0.337,0.132,3.196,0.512
2.857,2.528,1.995,1.693,2.514,1.681,0.944,0.679,2.328,0.752
2.091,1.923,1.56,1.441,2.357,0.854,0.693,0.274,2.113,0.229
2.907,2.782,2.758,2.294,2.521,1.768,0.971,0.653,2.537,0.206
3.034,2.772,2.195,1.821,2.556,1.576,0.317,0.36,2.396,0.299
2.383,1.958,1.573,1.251,2.171,0.884,0.549,0.113,2.324,0.088
2.614,2.427,1.954,1.936,2.102,0.926,0.288,0.254,2.1,0.0
3.117,2.815,2.615,2.439,2.439,1.881,0.449,0.0,2.462,0.469
2.3,2.105,1.905,1.604,2.239,1.165,0.464,0.191,2.139,0.03
3.141,3.013,2.752,2.513,2.623,1.783,1.346,1.26,2.949,0.478
1.849,1.59,1.047,0.947,2.126,0.858,0.059,0.185,1.42,0.0
2.516,2.376,1.86,1.511,1.987,1.287,0.596,0.394,2.21,0.022
1.859,1.696,1.361,1.214,2.245,0.978,0.0,0.0,1.856,0.0
2.999,2.488,2.232,1.521,2.393,1.414,0.902,0.57,2.533,0.197
2.723,2.762,2.34,1.829,2.512,1.341,0.42,0.386,2.47,0.333
4.0,3.944,3.745,3.245,3.278,2.745,1.337,1.001,3.345,0.759
3.127,3.065,2.673,2.194,2.577,1.859,0.956,0.723,2.943,0.505
2.515,1.941,1.723,1.185,2.097,1.287,0.456,0.202,1.99,0.094
2.225,1.59,1.402,1.346,2.055,0.973,0.639,0.641,1.65,0.238
1.578,1.168,0.774,0.512,2.069,0.735,0.06,0.132,1.421,0.0
1.824,1.292,1.069,1.059,1.933,0.566,0.218,0.0,1.858,0.0
3.602,3.173,2.708,2.339,2.863,2.083,1.957,1.904,3.19,0.454
3.018,2.74,1.965,1.885,2.454,1.622,1.422,1.058,2.423,0.603
2.196,2.683,2.089,1.636,2.636,1.374,0.41,0.238,2.089,0.222
2.642,2.272,1.835,1.557,2.452,1.338,0.451,0.217,2.073,0.198
3.097,2.95,2.803,2.486,2.897,1.615,0.882,0.547,2.741,0.079
2.252,2.619,2.271,2.033,2.793,1.543,0.825,0.221,2.304,0.907
3.342,3.016,2.765,2.259,2.796,1.981,0.684,0.507,2.591,0.525
2.397,2.356,1.992,1.531,2.272,1.196,0.276,0.315,2.249,0.0
2.899,2.961,2.326,2.231,2.132,1.706,1.066,0.41,2.316,0.714
2.565,2.376,1.955,1.703,2.584,1.779,1.604,1.214,2.252,0.487
3.43,3.397,2.976,2.353,2.626,1.952,2.835,2.28,2.742,0.827
1.038,0.783,0.443,0.509,2.259,0.327,0.0,0.0,1.19,0.02
2.311,2.137,1.674,1.476,2.251,1.16,0.48,0.208,1.867,0.124
1.71,1.515,1.252,0.913,1.677,0.74,0.246,0.265,1.802,0.163
2.609,2.626,2.135,1.734,2.419,1.352,0.314,0.285,2.008,0.449
3.186,2.986,3.231,2.648,2.694,2.28,1.463,0.643,2.582,0.536
2.253,1.946,1.291,0.88,2.246,0.861,0.584,0.499,1.657,0.0
1.715,1.745,1.31,1.183,2.404,0.95,0.643,0.28,2.244,0.24
2.152,2.171,2.026,1.608,2.164,0.931,0.277,0.063,2.384,0.04
2.275,2.245,2.041,1.57,1.999,1.109,0.353,0.161,2.141,0.213
3.409,3.243,2.858,2.579,2.983,1.701,1.046,0.651,2.918,0.603
3.903,3.799,3.169,2.916,3.142,2.558,0.943,0.466,3.531,1.21
2.477,2.364,1.672,1.652,2.216,1.115,0.267,0.07,2.108,0.108
2.931,2.99,2.74,2.663,2.905,1.961,1.706,1.086,3.047,0.702
1.605,1.278,0.963,1.206,2.078,0.884,0.317,0.096,1.379,0.075
2.93,2.369,2.201,1.741,2.621,1.388,0.942,0.231,2.546,0.364
3.718,3.297,3.584,2.942,3.195,2.796,1.666,1.359,3.369,0.787
2.788,2.54,1.89,1.755,2.287,1.414,0.63,0.0,2.539,0.11
2.888,2.896,2.635,2.372,2.194,1.47,0.215,0.09,2.445,0.0
2.391,2.203,1.65,1.226,2.115,1.079,0.208,0.05,2.13,0.0
3.069,3.06,2.707,2.226,2.622,1.186,0.594,0.338,2.832,0.457
0.345,0.615,0.296,0.019,1.772,0.353,0.052,0.051,1.633,0.0
3.484,2.874,2.077,2.008,2.31,1.618,1.017,0.739,2.531,0.522
2.719,2.45,2.437,1.707,1.913,0.762,0.056,0.106,2.247,0.274
2.678,2.185,1.887,1.742,2.653,1.439,0.707,0.721,2.217,0.514
2.099,2.104,1.472,1.534,2.166,0.832,0.52,0.173,2.105,0.298
2.738,2.515,2.558,2.169,2.122,1.761,0.656,0.231,2.355,0.213
3.369,3.033,2.841,2.482,2.854,2.236,1.738,0.586,2.783,0.359
2.618,2.666,2.509,2.134,2.651,1.511,0.378,0.037,2.933,0.037
3.826,3.552,3.03,3.084,3.026,2.433,1.427,0.876,2.958,0.341
3.119,3.105,2.611,2.088,2.645,1.665,0.699,0.511,3.068,0.55
3.34,3.417,3.004,2.718,2.665,1.895,2.342,2.081,3.053,0.55
2.951,2.771,2.798,2.148,2.454,1.4,0.62,0.519,2.423,0.373
2.082,1.874,1.538,1.111,2.179,1.057,0.075,0.224,2.055,0.19
1.256,1.092,1.144,0.927,1.811,0.628,0.256,0.092,1.59,0.029
2.262,2.02,1.651,1.108,2.121,1.294,0.46,0.38,1.79,0.163
3.722,3.373,2.966,2.683,3.11,1.97,1.129,0.325,3.286,0.287
2.605,2.801,2.461,2.275,2.741,1.846,0.956,0.345,2.684,0.678
3.442,3.004,2.778,2.114,2.896,1.398,0.0,0.107,2.665,0.51
3.777,3.786,3.369,2.733,2.816,2.223,2.483,2.284,3.538,0.56
3.26,3.481,3.132,2.952,2.704,2.007,0.861,0.566,3.214,0.657
0.0,0.348,0.163,0.24,1.89,0.059,0.45,0.29,1.857,0.082
3.19,2.721,2.476,2.411,2.623,1.754,0.985,1.168,2.374,0.227
2.542,2.081,1.707,1.315,2.321,1.003,0.338,0.108,2.227,0.219
3.028,3.032,2.867,2.972,2.506,1.955,1.015,0.535,2.651,0.736
3.67,3.52,3.271,2.95,2.823,2.358,1.024,0.639,3.219,0.605
3.061,2.97,2.721,2.509,2.927,2.307,1.284,0.87,2.881,0.444
2.13,2.074,1.831,1.752,2.14,1.323,0.44,0.205,2.241,0.272
2.003,1.811,1.623,1.302,2.399,0.881,0.0,0.0,2.15,0.0
2.749,1.987,1.661,1.187,1.911,0.924,0.376,0.181,1.906,0.079
2.922,2.442,2.215,1.872,2.484,1.627,0.854,0.368,2.461,0.467
1.774,1.739,1.161,1.119,2.129,0.645,0.182,0.0,1.762,0.33
2.324,2.327,2.005,1.538,2.401,1.461,0.742,0.808,2.531,0.252
2.926,2.588,2.221,1.857,2.422,1.698,0.744,0.221,2.568,0.629
2.164,2.18,2.136,1.929,2.009,1.183,0.945,0.578,2.056,0.264
3.158,3.13,2.76,2.833,3.035,1.865,0.21,0.252,2.742,0.157
2.811,2.712,2.082,1.748,2.055,1.553,0.44,0.221,2.188,0.171
1.845,2.056,1.308,1.167,2.358,1.311,0.869,0.78,1.813,0.161
2.343,2.109,1.708,1.535,2.067,1.328,0.622,0.59,1.862,0.109
1.676,1.89,1.527,1.566,2.35,0.994,0.0,0.0,2.069,0.145
2.416,2.229,1.958,1.634,2.395,0.885,0.27,0.268,1.801,0.059
3.234,2.868,2.917,1.985,2.762,1.321,0.768,0.169,2.793,0.416
2.072,1.549,1.541,1.407,2.405,1.454,0.538,0.391,1.814,0.295
3.204,2.874,2.966,2.313,2.784,1.407,0.832,0.43,2.519,0.551
2.974,2.432,2.197,1.976,2.452,1.716,0.82,0.529,2.223,0.439
1.43,1.128,0.881,0.483,1.778,0.3,0.146,0.278,1.498,0.0
2.582,2.781,2.705,2.216,2.733,1.663,0.854,0.265,2.688,0.222
3.628,3.85,4.0,3.305,3.072,2.9,2.506,2.115,3.487,0.865
2.62,2.523,1.873,1.647,2.168,0.983,1.049,0.673,2.639,0.251
3.064,3.17,2.715,2.484,2.749,2.124,1.407,0.888,2.625,0.406
2.364,2.475,2.32,2.14,2.431,1.467,0.304,0.085,2.416,0.026
2.697,2.465,2.547,2.262,2.244,1.643,0.136,0.0,2.371,0.219
3.329,3.14,2.915,2.487,2.764,1.941,0.937,0.524,2.602,0.375
1.385,0.918,0.761,0.94,2.169,0.927,0.166,0.291,1.147,0.161
1.179,1.101,0.676,0.475,1.752,0.255,0.621,0.367,1.752,0.0
2.709,2.76,2.383,1.735,2.384,1.376,0.602,0.349,2.066,0.54
3.764,3.591,3.539,2.878,3.109,2.054,0.893,0.77,3.207,0.714
2.778,2.561,2.228,1.936,2.561,1.547,0.838,0.501,2.406,0.189
3.518,3.525,3.034,2.919,2.621,2.528,1.588,1.186,2.872,1.277
2.528,2.474,1.994,1.458,2.356,1.182,0.545,0.195,1.922,0.379
2.636,2.492,2.493,1.785,2.288,1.459,0.562,0.167,2.152,0.0
2.515,2.709,2.27,2.144,2.475,1.351,0.74,0.171,2.721,0.542
3.346,3.363,3.028,2.988,2.93,2.656,2.029,1.542,3.165,1.364
3.565,3.536,3.429,2.759,2.582,1.628,0.893,0.442,3.112,0.224
2.6,1.773,1.416,1.133,2.2,0.959,0.455,0.404,1.846,0.232
3.074,3.156,2.733,2.451,2.492,1.403,1.296,1.115,2.658,0.396
2.224,2.052,1.713,1.807,2.179,1.124,0.005,0.0,1.66,0.109
3.498,3.142,3.079,2.878,2.801,2.154,0.873,0.479,2.623,0.868
1.306,1.277,1.066,0.64,1.934,0.652,0.738,0.812,1.681,0.087
1.196,1.396,0.537,0.523,1.323,0.456,0.0,0.0,1.346,0.0
0.909,0.923,0.466,0.303,1.93,0.358,0.0,0.0,1.495,0.0
2.638,2.398,2.532,2.432,2.72,2.096,0.87,0.303,2.392,0.865
2.389,2.467,2.19,1.975,2.407,1.651,0.541,0.163,1.928,0.458
4.0,3.873,4.0,3.29,2.73,2.487,1.355,1.131,2.793,0.788
2.284,1.858,1.622,1.383,2.173,1.017,0.645,0.571,2.053,0.276
2.977,2.916,2.602,2.306,2.868,2.024,0.099,0.016,2.679,0.677
3.402,2.883,2.648,2.166,2.865,2.004,0.012,0.071,2.888,0.463
2.589,2.602,2.338,2.0,2.925,1.933,0.458,0.337,2.369,0.501
3.194,2.99,2.58,2.081,2.396,1.774,0.846,0.334,2.971,0.302
1.768,1.685,1.378,1.153,2.237,0.979,0.35,0.385,1.856,0.219
3.339,3.066,2.95,2.551,2.747,2.13,0.85,0.334,2.575,0.988
2.585,2.595,2.413,2.468,2.566,1.701,0.197,0.0,2.389,0.816
3.053,3.097,3.072,2.519,2.432,1.361,0.44,0.273,2.955,0.113
3.325,3.094,2.694,2.735,2.907,2.021,1.673,1.305,2.78,0.564
2.899,2.899,2.531,2.494,2.675,1.818,0.3,0.197,2.701,0.424
3.279,2.882,2.885,2.557,2.825,1.888,0.778,0.156,2.654,0.212
1.906,1.952,1.76,1.444,1.936,1.218,0.528,0.463,2.344,0.0
2.63,2.732,2.499,2.15,2.572,1.628,0.348,0.0,2.446,0.363
1.411,1.089,0.817,0.732,1.835,0.327,0.351,0.132,1.595,0.0
3.923,3.356,2.865,2.578,2.542,1.781,1.135,0.705,2.786,0.441
1.157,1.208,1.158,1.046,1.833,0.602,0.0,0.002,1.694,0.0
2.848,2.235,2.165,1.848,2.577,1.354,0.849,0.398,2.158,0.425
2.566,2.32,1.899,1.57,2.537,1.442,0.92,0.602,2.478,0.483
2.719,2.966,2.879,2.14,3.024,1.488,0.308,0.0,2.748,0.353
2.49,2.165,1.984,1.709,2.326,1.077,1.292,0.927,2.052,0.275
2.238,2.101,1.814,1.82,2.672,1.689,0.315,0.029,2.327,0.491
3.179,2.435,1.612,1.338,2.294,1.23,1.0,0.54,1.959,0.25
2.486,2.213,2.213,1.615,2.517,1.164,0.162,0.245,2.326,0.179
2.626,2.144,2.249,2.235,2.528,1.6,0.579,0.273,2.094,0.816
1.989,1.363,0.973,0.578,1.977,0.765,0.0,0.0,1.515,0.081
3.672,3.151,2.755,2.07,2.751,1.593,0.949,0.773,2.543,0.655
3.026,3.099,2.568,2.1,2.866,1.944,0.511,0.0,2.741,0.327
3.633,3.45,3.52,2.767,3.045,2.12,1.532,1.192,2.911,0.689
3.374,3.218,2.684,2.529,2.423,2.044,0.476,0.279,2.664,0.546
1.914,1.762,1.492,1.143,2.122,0.835,0.386,0.35,2.25,0.0
3.323,3.041,2.918,2.308,3.015,2.276,1.145,0.703,2.718,0.302
2.335,1.891,1.682,1.591,2.463,1.322,0.603,0.426,2.31,0.362
3.161,2.846,2.59,2.272,2.58,2.025,0.857,0.439,2.721,0.249
2.879,2.777,2.85,2.467,2.469,1.94,0.482,0.202,2.693,0.437
1.44,1.444,1.013,0.891,2.359,0.769,0.077,0.032,1.706,0.091
2.486,2.462,2.195,1.986,2.842,1.259,0.466,0.302,2.063,0.43
2.715,2.006,1.661,1.049,2.331,1.03,0.508,0.334,2.084,0.221
0.902,1.22,0.83,0.764,1.88,0.537,0.0,0.0,1.597,0.0
3.398,3.485,3.551,2.674,3.611,2.139,1.031,0.621,3.028,0.451
2.972,3.073,2.44,2.222,1.877,1.624,1.355,0.948,2.674,0.468
0.954,1.0,0.838,0.643,2.15,0.583,0.42,0.678,1.671,0.0
2.884,2.563,1.926,1.627,2.024,1.322,1.215,0.837,2.34,0.29
1.787,1.598,1.452,1.381,2.039,0.7,0.536,0.329,1.833,0.126
1.797,1.879,1.559,1.675,2.104,1.205,0.0,0.064,1.918,0.0
1.199,1.022,0.899,0.815,1.936,0.571,0.0,0.0,1.748,0.181
2.565,2.568,2.288,2.085,2.468,1.538,0.63,0.471,2.335,0.294
2.679,2.801,2.419,1.84,2.275,1.646,0.384,0.233,2.472,0.105
2.658,2.393,2.415,1.734,2.58,1.573,0.471,0.199,2.216,0.486
1.747,1.459,1.322,0.925,2.326,0.857,0.39,0.074,1.722,0.349
2.753,2.626,2.474,1.982,2.386,1.177,0.308,0.186,2.515,0.488
3.239,3.224,2.917,2.475,2.794,2.139,0.438,0.157,2.841,0.431
3.453,3.248,3.075,2.763,2.776,2.724,0.983,0.84,2.769,0.789
2.902,2.455,2.426,2.08,2.627,1.815,0.889,0.521,2.359,0.247
3.465,3.566,3.272,2.8,2.709,1.901,1.339,0.029,2.669,0.978
3.444,3.304,3.081,2.602,2.726,2.05,0.681,0.255,2.767,0.912
2.025,1.982,1.693,1.439,2.32,0.821,0.227,0.042,1.924,0.027
2.876,2.463,2.228,1.971,2.19,1.124,0.877,0.602,1.926,0.133
2.036,1.689,1.314,0.754,2.309,0.99,0.249,0.461,2.021,0.0
3.231,3.487,3.124,2.795,2.927,2.069,0.433,0.0,2.802,0.8
3.603,3.306,3.005,2.719,2.767,2.087,0.822,0.264,2.903,1.141
3.354,2.929,2.814,2.203,2.498,1.504,1.727,1.6,2.894,0.437
1.118,0.998,0.922,0.901,1.88,0.297,0.534,0.572,1.478,0.284
3.28,2.893,2.482,2.121,2.677,1.709,0.813,0.34,2.832,0.185
3.618,3.394,3.134,2.598,2.716,2.48,1.987,1.548,3.075,0.461
2.041,1.936,1.292,1.191,2.15,0.67,0.0,0.091,1.652,0.184
3.185,3.243,2.852,2.192,2.825,1.86,1.915,1.439,3.232,0.585
2.961,2.53,2.296,1.793,2.515,0.936,0.542,0.376,2.344,0.208
3.339,3.25,2.983,2.801,2.892,2.347,1.663,1.289,3.227,1.136
2.718,2.593,2.225,1.95,2.389,1.506,0.134,0.0,2.12,0.3
2.344,2.395,1.866,1.487,2.275,1.16,0.761,0.187,2.034,0.0
2.012,1.806,1.763,1.419,2.446,0.395,0.411,0.167,1.903,0.178
2.991,2.859,2.731,2.576,2.84,1.686,1.223,0.536,2.655,1.056
2.238,2.105,1.859,1.771,2.542,1.237,0.241,0.13,2.231,0.122
2.033,1.849,1.45,1.145,1.949,0.74,0.272,0.169,1.691,0.231
4.0,3.828,3.824,3.182,3.327,2.87,1.232,1.079,3.277,1.036
2.849,2.783,2.359,1.837,2.366,1.554,0.927,0.676,2.378,0.258
2.362,2.28,1.778,1.316,2.265,1.082,0.374,0.165,2.291,0.14
3.1,2.209,2.032,1.831,2.772,1.643,0.643,0.53,2.217,0.438
2.509,2.368,1.968,1.489,2.406,1.013,0.072,0.0,2.097,0.077
3.019,2.676,2.043,1.814,2.679,1.602,0.576,0.588,2.69,0.152
2.161,1.568,1.032,0.735,2.155,0.277,0.306,0.298,1.631,0.0
1.688,1.263,0.312,0.458,1.677,0.67,0.139,0.234,1.549,0.087
3.814,3.437,3.095,2.808,2.875,2.031,1.203,0.801,2.749,0.991
3.651,3.655,3.286,2.675,2.791,1.882,2.359,2.06,3.266,0.963
3.492,2.873,2.852,2.38,2.67,2.085,0.473,0.361,2.734,0.62
0.462,0.566,0.494,0.457,1.981,0.363,0.219,0.255,1.469,0.205
1.743,1.577,1.56,1.331,1.934,0.906,0.206,0.194,2.047,0.257
1.197,0.909,0.417,0.373,1.773,0.287,0.0,0.0,1.349,0.0
1.457,1.507,1.094,0.758,1.691,0.631,0.566,0.323,1.592,0.0
3.062,2.805,2.271,2.017,2.502,1.23,0.759,0.523,2.543,0.046
0.855,0.988,0.69,0.63,1.927,0.931,0.054,0.043,1.407,0.175
1.706,1.546,1.329,0.932,1.979,0.726,0.635,0.33,1.813,0.152
1.589,1.316,0.916,0.677,2.022,0.629,0.624,0.527,1.736,0.221
2.928,2.807,2.551,2.14,2.5,1.57,1.215,0.436,2.74,0.513
1.67,1.199,0.99,0.802,2.02,0.462,0.035,0.025,1.541,0.016
2.988,2.728,2.421,1.757,2.503,1.405,0.574,0.303,2.82,0.164
2.319,2.292,2.023,1.793,2.127,1.24,0.253,0.392,1.734,0.148
2.472,2.307,2.127,1.632,2.499,1.49,0.42,0.121,2.49,0.089
3.278,2.908,2.33,2.129,2.293,1.723,1.412,1.03,2.655,0.44
2.878,2.979,2.994,2.212,2.609,1.736,1.011,0.599,2.753,0.442
3.18,3.295,2.917,2.7,2.769,2.273,0.459,0.382,2.957,0.905
2.647,2.56,1.887,1.522,2.157,1.06,0.203,0.0,1.982,0.0
2.769,2.687,2.142,1.903,2.552,1.071,0.777,0.287,2.308,0.402
2.034,2.105,1.718,1.798,2.305,0.755,0.729,0.462,2.037,0.419
0.97,1.12,1.108,1.036,1.905,0.476,0.585,0.436,1.581,0.146
3.205,3.251,2.774,2.441,2.717,2.004,0.321,0.127,2.848,0.642
2.405,2.091,1.948,1.423,2.088,0.899,0.264,0.223,2.219,0.074
2.57,2.181,2.143,1.797,2.535,1.26,0.834,0.689,2.421,0.649
2.567,2.298,2.121,2.026,2.51,1.462,0.362,0.214,2.088,0.23
3.774,3.838,3.446,3.032,2.529,2.105,1.018,0.445,2.993,0.972
1.28,1.615,1.372,1.452,2.271,1.377,0.554,0.53,2.255,0.262
